28CG76,7/11/2016 0:00,5491,3999.384
28CG76,10/26/2016 0:00,4687,4866.252
28CG76,10/29/2016 0:00,4250,3686.233
28CG76,11/7/2016 0:00,5389,2835.409
28CG76,12/14/2016 0:00,6551,7832.155
28CG76,1/12/2017 0:00,6412,7248.622
28CG76,1/17/2017 0:00,6821,7961.593
28CH10,2/13/2016 0:00,8500,9438.344
28CH10,4/7/2016 0:00,7737,7846.946
28CH10,5/10/2016 0:00,7444,8113.79
28CH10,6/8/2016 0:00,7324,8020.067
28CH10,6/28/2016 0:00,7894,8966.204
28CH10,7/29/2016 0:00,8888,9614.426
28CH10,10/3/2016 0:00,6563,7514.534
28CH10,11/1/2016 0:00,6676,7541.315
28CH10,11/30/2016 0:00,9031,9739.414
28CH10,12/13/2016 0:00,9570,10554.075
28CIC7,6/18/2016 0:00,1415,1071.694
28CIC7,7/27/2016 0:00,1836,1284.284
28CIC7,7/30/2016 0:00,1689,1295.486
28CIC7,8/4/2016 0:00,1859,1267.721
28CIC7,8/8/2016 0:00,1672,1164.146
28CIC7,8/9/2016 0:00,1669,1142.925
28CIC7,8/23/2016 0:00,1753,1215.974
28CIC7,9/18/2016 0:00,1313,1095.539
28CIC7,10/18/2016 0:00,1784,1265.195
28CIC7,11/10/2016 0:00,2879,2179.418
28CIC7,11/12/2016 0:00,2786,2349.707
28CIC7,11/22/2016 0:00,3406,2668.27
28CIC7,12/10/2016 0:00,2878,2457.094
28CL69,4/3/2016 0:00,7403,3856.422
28CL69,5/9/2016 0:00,7961,4405.377
28CL69,6/12/2016 0:00,6580,7873.168
28CL69,6/28/2016 0:00,7802,9021.348
28CL69,9/3/2016 0:00,7319,7324.372
28CL69,9/28/2016 0:00,7068,7991.815
28CL69,10/19/2016 0:00,7227,8757.03
28CL69,11/16/2016 0:00,9036,9681.32
28CL69,12/20/2016 0:00,10134,10844.656
28CQ93,4/26/2016 0:00,3264,5107.554
28CQ93,5/9/2016 0:00,3728,10267.525
28CQ93,10/1/2016 0:00,2162,4138.831
28CQ93,10/7/2016 0:00,2554,4071.25
28CQ93,11/25/2016 0:00,5551,7376.976
28CQ93,1/6/2017 0:00,5238,7514.576
28CQ93,1/12/2017 0:00,5531,6810.943
28CQ93,1/14/2017 0:00,5195,7210.599
28CQ95,3/21/2016 0:00,6639,2091.051
28CQ95,5/20/2016 0:00,5331,1620.22
28CQ95,5/29/2016 0:00,4642,1624.773
28CQ95,5/30/2016 0:00,5003,1520.401
28CQ95,7/12/2016 0:00,6042,2244.078
28CQ95,8/3/2016 0:00,5455,2126.53
28CQ95,8/15/2016 0:00,4264,1629.006
28CQ95,8/16/2016 0:00,4526,1727.829
28CQ95,8/17/2016 0:00,4379,1671.709
28CQ95,10/17/2016 0:00,5596,1558.181
28CQ95,1/7/2017 0:00,8399,1913.152
28CQ96,5/27/2016 0:00,2690,1222.245
28CQ96,6/30/2016 0:00,2961,1875.515
28CQ96,8/21/2016 0:00,2130,1853.638
28CQ96,8/29/2016 0:00,2966,2217.65
28CQ96,9/17/2016 0:00,2770,1787.066
28CQ96,10/5/2016 0:00,113,96.989
28CQ96,10/28/2016 0:00,2423,1000224.551
28CQ96,11/26/2016 0:00,4452,3345.918
28CQ96,11/28/2016 0:00,4143,3044.868
28CQ96,12/7/2016 0:00,3859,2833.476
28CW88,3/10/2016 0:00,3849,3106.547
28CW88,6/15/2016 0:00,2429,1792.493
28CW88,7/3/2016 0:00,3069,2290.747
28CW88,9/11/2016 0:00,2674,2034.031
28CW88,10/14/2016 0:00,2324,1782.301
28CW88,10/18/2016 0:00,2385,1845.701
28CW88,10/29/2016 0:00,2283,1766.116
28CW88,11/22/2016 0:00,3444,2505.232
28CW88,1/4/2017 0:00,4394,1553.722
28CX45,1/8/2016 0:00,9692,4641.954
28CX45,1/14/2016 0:00,552,0.344
28CX46,3/25/2016 0:00,1471,5936.443
28CX46,4/28/2016 0:00,1292,5565.207
28CX46,5/24/2016 0:00,1166,5124.335
28CX46,5/29/2016 0:00,1160,5214.405
28CX46,6/10/2016 0:00,1403,5789.692
28CX46,6/29/2016 0:00,1463,6128.922
28CX46,8/1/2016 0:00,1980,6484.865
28CX46,9/16/2016 0:00,1570,5123.779
28CX46,10/12/2016 0:00,1853,5781.861
28CX46,10/26/2016 0:00,1875,5846.254
28CX46,10/31/2016 0:00,1765,5357.642
28CX46,11/3/2016 0:00,1862,5716.6
28CX46,11/13/2016 0:00,2400,7582.862
28CX46,12/11/2016 0:00,2509,7399.719
28S113,1/21/2016 0:00,8486,6756.594
28S113,2/8/2016 0:00,7857,6623.36
28S113,2/25/2016 0:00,7217,6434.661
28S113,3/18/2016 0:00,6789,4973.898
28S113,3/21/2016 0:00,7059,5219.486
28S113,3/26/2016 0:00,5798,5477.856
28S113,8/3/2016 0:00,6052,4431.2
28S113,10/8/2016 0:00,4868,3696.818
28S113,10/30/2016 0:00,5317,4245.346
28S113,12/25/2016 0:00,7891,6948.647
28S113,1/24/2017 0:00,467,257
28S114,4/12/2016 0:00,1000,4832.734
28S114,8/3/2016 0:00,2806,4978.255
28S114,9/9/2016 0:00,2955,4876.465
28S114,10/18/2016 0:00,2487,4196.083
28S114,12/14/2016 0:00,3289,5916.874
28S114,12/15/2016 0:00,3279,5813.045
28S114,12/17/2016 0:00,2878,5731.173
28S114,1/11/2017 0:00,3261,5150.506
28S229,4/19/2016 0:00,1455,5219.672
28S229,5/17/2016 0:00,2784,8770.165
28S229,5/21/2016 0:00,2438,7613.963
28S229,6/5/2016 0:00,2243,6776.253
28S229,10/13/2016 0:00,2909,4746.085
28S229,11/11/2016 0:00,4123,7116.187
28S229,12/19/2016 0:00,4955,7966.407
28S229,1/10/2017 0:00,5098,8342.246
28S229,1/20/2017 0:00,5358,8087.244
28S229,1/23/2017 0:00,4816,2098.135
